PC1,PC2,Cluster
-1.4246770713029242,-0.1365534674395653,0
-1.657440657483702,-0.2681194966280974,0
5.23699674224853,-1.0090317048849016,1
4.373523604037032,-0.8342892844445309,1
2.6921852670856845,-0.6003665932761442,0
1.799181614544423,-0.5049517498563235,0
1.9412757374580576,-0.3589126666451095,0
0.6368355001874548,-0.2942466821312838,0
0.0932019818855212,-0.199455697096728,0
0.2042628795541488,-0.0691029725311439,0
